W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] 
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] *****************************************
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] *****************************************
Using Flash Attention 3 (Hopper GPU detected)
wandb: Tracking run with wandb version 0.25.1
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /mnt/vast/joey/slowrun/wandb/offline-run-20260417_142436-yrj2vzdz
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=32
  block_loop_count=1
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 1 steps
Training for 16 epoch(s) (~3040 steps estimated)
Eval set: 10,000,000 tokens
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826533 | dt: 15139.69ms | tok/sec: 34,630 | bf16_mfu: 0.77%
step 00002 (0.07%) | loss: 10.747878 | dt: 498.64ms | tok/sec: 1,051,433 | bf16_mfu: 23.34%
step 00003 (0.10%) | loss: 10.606686 | dt: 269.85ms | tok/sec: 1,942,915 | bf16_mfu: 43.13%
step 01343 (44.18%) | loss: 3.364326 | dt: 283.54ms | tok/sec: 1,849,091 | bf16_mfu: 41.05% | eta: 8.0m
step 01344 (44.21%) | loss: 3.369833 | dt: 279.81ms | tok/sec: 1,873,736 | bf16_mfu: 41.59% | eta: 8.0m
step 01345 (44.24%) | loss: 3.378893 | dt: 287.40ms | tok/sec: 1,824,214 | bf16_mfu: 40.49% | eta: 8.0m
step 01346 (44.28%) | loss: 3.391541 | dt: 287.98ms | tok/sec: 1,820,594 | bf16_mfu: 40.41% | eta: 8.0m
step 01347 (44.31%) | loss: 3.409037 | dt: 281.50ms | tok/sec: 1,862,475 | bf16_mfu: 41.34% | eta: 8.0m
step 01348 (44.34%) | loss: 3.417832 | dt: 281.34ms | tok/sec: 1,863,563 | bf16_mfu: 41.37% | eta: 8.0m
step 01349 (44.38%) | loss: 3.424728 | dt: 290.75ms | tok/sec: 1,803,217 | bf16_mfu: 40.03% | eta: 8.0m
step 01350 (44.41%) | loss: 3.437290 | dt: 284.34ms | tok/sec: 1,843,891 | bf16_mfu: 40.93% | eta: 8.0m
step 01351 (44.44%) | loss: 3.440519 | dt: 283.78ms | tok/sec: 1,847,541 | bf16_mfu: 41.01% | eta: 8.0m
step 01352 (44.47%) | loss: 3.440028 | dt: 285.31ms | tok/sec: 1,837,606 | bf16_mfu: 40.79% | eta: 8.0m
step 01353 (44.51%) | loss: 3.450714 | dt: 285.23ms | tok/sec: 1,838,102 | bf16_mfu: 40.80% | eta: 8.0m
step 01354 (44.54%) | loss: 3.451169 | dt: 283.86ms | tok/sec: 1,847,016 | bf16_mfu: 41.00% | eta: 8.0m
step 01355 (44.57%) | loss: 3.450741 | dt: 282.58ms | tok/sec: 1,855,338 | bf16_mfu: 41.18% | eta: 8.0m
step 01356 (44.61%) | loss: 3.454615 | dt: 289.06ms | tok/sec: 1,813,757 | bf16_mfu: 40.26% | eta: 8.0m
step 01357 (44.64%) | loss: 3.464697 | dt: 283.41ms | tok/sec: 1,849,958 | bf16_mfu: 41.06% | eta: 8.0m
step 01358 (44.67%) | loss: 3.472904 | dt: 283.47ms | tok/sec: 1,849,539 | bf16_mfu: 41.05% | eta: 8.0m
step 01359 (44.70%) | loss: 3.450920 | dt: 284.86ms | tok/sec: 1,840,502 | bf16_mfu: 40.85% | eta: 8.0m
step 01360 (44.74%) | loss: 3.429605 | dt: 286.79ms | tok/sec: 1,828,124 | bf16_mfu: 40.58% | eta: 8.0m
step 01361 (44.77%) | loss: 3.406577 | dt: 284.90ms | tok/sec: 1,840,237 | bf16_mfu: 40.85% | eta: 8.0m
step 01362 (44.80%) | loss: 3.416625 | dt: 285.56ms | tok/sec: 1,835,993 | bf16_mfu: 40.75% | eta: 8.0m
step 01363 (44.84%) | loss: 3.419085 | dt: 289.07ms | tok/sec: 1,813,682 | bf16_mfu: 40.26% | eta: 8.0m
step 01364 (44.87%) | loss: 3.417140 | dt: 283.50ms | tok/sec: 1,849,342 | bf16_mfu: 41.05% | eta: 8.0m
step 01365 (44.90%) | loss: 3.426643 | dt: 283.45ms | tok/sec: 1,849,636 | bf16_mfu: 41.06% | eta: 7.9m
step 01366 (44.93%) | loss: 3.423500 | dt: 287.19ms | tok/sec: 1,825,580 | bf16_mfu: 40.52% | eta: 7.9m
step 01367 (44.97%) | loss: 3.428467 | dt: 285.30ms | tok/sec: 1,837,698 | bf16_mfu: 40.79% | eta: 7.9m
step 01368 (45.00%) | loss: 3.438995 | dt: 282.76ms | tok/sec: 1,854,168 | bf16_mfu: 41.16% | eta: 7.9m
step 01369 (45.03%) | loss: 3.445382 | dt: 284.05ms | tok/sec: 1,845,779 | bf16_mfu: 40.97% | eta: 7.9m
step 01370 (45.07%) | loss: 3.426788 | dt: 291.01ms | tok/sec: 1,801,603 | bf16_mfu: 39.99% | eta: 7.9m
step 01371 (45.10%) | loss: 3.436749 | dt: 285.78ms | tok/sec: 1,834,580 | bf16_mfu: 40.72% | eta: 7.9m
step 01372 (45.13%) | loss: 3.436706 | dt: 283.11ms | tok/sec: 1,851,882 | bf16_mfu: 41.11% | eta: 7.9m
step 01373 (45.16%) | loss: 3.437413 | dt: 287.24ms | tok/sec: 1,825,266 | bf16_mfu: 40.52% | eta: 7.9m
step 01374 (45.20%) | loss: 3.443166 | dt: 285.23ms | tok/sec: 1,838,133 | bf16_mfu: 40.80% | eta: 7.9m
step 01375 (45.23%) | loss: 3.449102 | dt: 283.66ms | tok/sec: 1,848,305 | bf16_mfu: 41.03% | eta: 7.9m
step 01376 (45.26%) | loss: 3.444627 | dt: 284.59ms | tok/sec: 1,842,251 | bf16_mfu: 40.89% | eta: 7.9m
step 01377 (45.30%) | loss: 3.450193 | dt: 287.56ms | tok/sec: 1,823,220 | bf16_mfu: 40.47% | eta: 7.9m
step 01378 (45.33%) | loss: 3.457326 | dt: 285.83ms | tok/sec: 1,834,251 | bf16_mfu: 40.72% | eta: 7.9m
step 01379 (45.36%) | loss: 3.452776 | dt: 283.56ms | tok/sec: 1,848,955 | bf16_mfu: 41.04% | eta: 7.9m
step 01380 (45.39%) | loss: 3.448028 | dt: 285.90ms | tok/sec: 1,833,819 | bf16_mfu: 40.71% | eta: 7.9m
step 01381 (45.43%) | loss: 3.452512 | dt: 287.31ms | tok/sec: 1,824,832 | bf16_mfu: 40.51% | eta: 7.9m
step 01382 (45.46%) | loss: 3.447218 | dt: 288.44ms | tok/sec: 1,817,643 | bf16_mfu: 40.35% | eta: 7.9m
step 01383 (45.49%) | loss: 3.462690 | dt: 283.57ms | tok/sec: 1,848,888 | bf16_mfu: 41.04% | eta: 7.9m
step 01384 (45.53%) | loss: 3.459315 | dt: 284.56ms | tok/sec: 1,842,447 | bf16_mfu: 40.90% | eta: 7.9m
step 01385 (45.56%) | loss: 3.457424 | dt: 288.28ms | tok/sec: 1,818,662 | bf16_mfu: 40.37% | eta: 7.9m
step 01386 (45.59%) | loss: 3.461165 | dt: 284.78ms | tok/sec: 1,841,055 | bf16_mfu: 40.87% | eta: 7.8m
step 01387 (45.62%) | loss: 3.467194 | dt: 284.88ms | tok/sec: 1,840,382 | bf16_mfu: 40.85% | eta: 7.8m
step 01388 (45.66%) | loss: 3.475008 | dt: 287.40ms | tok/sec: 1,824,219 | bf16_mfu: 40.49% | eta: 7.8m
step 01389 (45.69%) | loss: 3.459212 | dt: 285.58ms | tok/sec: 1,835,883 | bf16_mfu: 40.75% | eta: 7.8m
step 01390 (45.72%) | loss: 3.466207 | dt: 282.42ms | tok/sec: 1,856,416 | bf16_mfu: 41.21% | eta: 7.8m
step 01391 (45.76%) | loss: 3.459850 | dt: 286.58ms | tok/sec: 1,829,476 | bf16_mfu: 40.61% | eta: 7.8m
step 01392 (45.79%) | loss: 3.472671 | dt: 289.04ms | tok/sec: 1,813,898 | bf16_mfu: 40.26% | eta: 7.8m
step 01393 (45.82%) | loss: 3.466501 | dt: 284.59ms | tok/sec: 1,842,240 | bf16_mfu: 40.89% | eta: 7.8m
step 01394 (45.86%) | loss: 3.460811 | dt: 284.80ms | tok/sec: 1,840,923 | bf16_mfu: 40.86% | eta: 7.8m
step 01395 (45.89%) | loss: 3.460814 | dt: 287.27ms | tok/sec: 1,825,097 | bf16_mfu: 40.51% | eta: 7.8m
step 01396 (45.92%) | loss: 3.461773 | dt: 286.62ms | tok/sec: 1,829,208 | bf16_mfu: 40.60% | eta: 7.8m
step 01397 (45.95%) | loss: 3.457852 | dt: 281.11ms | tok/sec: 1,865,056 | bf16_mfu: 41.40% | eta: 7.8m
step 01398 (45.99%) | loss: 3.456293 | dt: 287.24ms | tok/sec: 1,825,245 | bf16_mfu: 40.52% | eta: 7.8m
step 01399 (46.02%) | loss: 3.470029 | dt: 286.12ms | tok/sec: 1,832,427 | bf16_mfu: 40.68% | eta: 7.8m
step 01400 (46.05%) | loss: 3.472130 | dt: 286.87ms | tok/sec: 1,827,613 | bf16_mfu: 40.57% | eta: 7.8m
step 01401 (46.09%) | loss: 3.473525 | dt: 286.89ms | tok/sec: 1,827,518 | bf16_mfu: 40.57% | eta: 7.8m
step 01402 (46.12%) | loss: 3.481823 | dt: 284.94ms | tok/sec: 1,839,978 | bf16_mfu: 40.84% | eta: 7.8m
step 01403 (46.15%) | loss: 3.484773 | dt: 285.05ms | tok/sec: 1,839,287 | bf16_mfu: 40.83% | eta: 7.8m
step 01404 (46.18%) | loss: 3.482225 | dt: 285.95ms | tok/sec: 1,833,477 | bf16_mfu: 40.70% | eta: 7.8m
step 01405 (46.22%) | loss: 3.476838 | dt: 284.20ms | tok/sec: 1,844,765 | bf16_mfu: 40.95% | eta: 7.8m
step 01406 (46.25%) | loss: 3.481398 | dt: 285.79ms | tok/sec: 1,834,494 | bf16_mfu: 40.72% | eta: 7.8m
step 01407 (46.28%) | loss: 3.486578 | dt: 286.87ms | tok/sec: 1,827,622 | bf16_mfu: 40.57% | eta: 7.7m
step 01408 (46.32%) | loss: 3.498353 | dt: 286.31ms | tok/sec: 1,831,220 | bf16_mfu: 40.65% | eta: 7.7m
step 01409 (46.35%) | loss: 3.493860 | dt: 286.40ms | tok/sec: 1,830,642 | bf16_mfu: 40.64% | eta: 7.7m
step 01410 (46.38%) | loss: 3.487004 | dt: 286.41ms | tok/sec: 1,830,550 | bf16_mfu: 40.63% | eta: 7.7m
step 01411 (46.41%) | loss: 3.500989 | dt: 287.79ms | tok/sec: 1,821,804 | bf16_mfu: 40.44% | eta: 7.7m
step 01412 (46.45%) | loss: 3.496375 | dt: 284.04ms | tok/sec: 1,845,804 | bf16_mfu: 40.97% | eta: 7.7m
step 01413 (46.48%) | loss: 3.488117 | dt: 287.77ms | tok/sec: 1,821,882 | bf16_mfu: 40.44% | eta: 7.7m
step 01414 (46.51%) | loss: 3.488718 | dt: 284.97ms | tok/sec: 1,839,812 | bf16_mfu: 40.84% | eta: 7.7m
step 01415 (46.55%) | loss: 3.473296 | dt: 284.22ms | tok/sec: 1,844,643 | bf16_mfu: 40.95% | eta: 7.7m
step 01416 (46.58%) | loss: 3.469835 | dt: 287.07ms | tok/sec: 1,826,325 | bf16_mfu: 40.54% | eta: 7.7m
step 01417 (46.61%) | loss: 3.470192 | dt: 285.65ms | tok/sec: 1,835,393 | bf16_mfu: 40.74% | eta: 7.7m
step 01418 (46.64%) | loss: 3.482101 | dt: 284.73ms | tok/sec: 1,841,359 | bf16_mfu: 40.87% | eta: 7.7m
step 01419 (46.68%) | loss: 3.480524 | dt: 284.80ms | tok/sec: 1,840,917 | bf16_mfu: 40.86% | eta: 7.7m
step 01420 (46.71%) | loss: 3.471352 | dt: 285.63ms | tok/sec: 1,835,575 | bf16_mfu: 40.75% | eta: 7.7m
step 01421 (46.74%) | loss: 3.481514 | dt: 288.28ms | tok/sec: 1,818,658 | bf16_mfu: 40.37% | eta: 7.7m
step 01422 (46.78%) | loss: 3.483043 | dt: 285.56ms | tok/sec: 1,836,000 | bf16_mfu: 40.75% | eta: 7.7m
step 01423 (46.81%) | loss: 3.471924 | dt: 285.10ms | tok/sec: 1,838,983 | bf16_mfu: 40.82% | eta: 7.7m
step 01424 (46.84%) | loss: 3.479953 | dt: 286.93ms | tok/sec: 1,827,250 | bf16_mfu: 40.56% | eta: 7.7m
step 01425 (46.88%) | loss: 3.473832 | dt: 284.68ms | tok/sec: 1,841,684 | bf16_mfu: 40.88% | eta: 7.7m
step 01426 (46.91%) | loss: 3.472814 | dt: 285.86ms | tok/sec: 1,834,041 | bf16_mfu: 40.71% | eta: 7.7m
step 01427 (46.94%) | loss: 3.471422 | dt: 283.08ms | tok/sec: 1,852,097 | bf16_mfu: 41.11% | eta: 7.7m
step 01428 (46.97%) | loss: 3.466939 | dt: 286.82ms | tok/sec: 1,827,926 | bf16_mfu: 40.58% | eta: 7.6m
step 01429 (47.01%) | loss: 3.467105 | dt: 288.91ms | tok/sec: 1,814,702 | bf16_mfu: 40.28% | eta: 7.6m
step 01430 (47.04%) | loss: 3.481889 | dt: 285.35ms | tok/sec: 1,837,334 | bf16_mfu: 40.78% | eta: 7.6m
step 01431 (47.07%) | loss: 3.481230 | dt: 288.79ms | tok/sec: 1,815,457 | bf16_mfu: 40.30% | eta: 7.6m
step 01432 (47.11%) | loss: 3.465960 | dt: 282.93ms | tok/sec: 1,853,091 | bf16_mfu: 41.13% | eta: 7.6m
step 01433 (47.14%) | loss: 3.478143 | dt: 288.20ms | tok/sec: 1,819,186 | bf16_mfu: 40.38% | eta: 7.6m
step 01434 (47.17%) | loss: 3.474855 | dt: 289.66ms | tok/sec: 1,810,035 | bf16_mfu: 40.18% | eta: 7.6m
step 01435 (47.20%) | loss: 3.467769 | dt: 283.60ms | tok/sec: 1,848,681 | bf16_mfu: 41.04% | eta: 7.6m
step 01436 (47.24%) | loss: 3.467048 | dt: 286.11ms | tok/sec: 1,832,498 | bf16_mfu: 40.68% | eta: 7.6m
step 01437 (47.27%) | loss: 3.471779 | dt: 288.62ms | tok/sec: 1,816,523 | bf16_mfu: 40.32% | eta: 7.6m
step 01438 (47.30%) | loss: 3.462203 | dt: 284.53ms | tok/sec: 1,842,623 | bf16_mfu: 40.90% | eta: 7.6m
step 01439 (47.34%) | loss: 3.459330 | dt: 284.66ms | tok/sec: 1,841,797 | bf16_mfu: 40.88% | eta: 7.6m
step 01440 (47.37%) | loss: 3.461309 | dt: 288.00ms | tok/sec: 1,820,416 | bf16_mfu: 40.41% | eta: 7.6m
step 01441 (47.40%) | loss: 3.473240 | dt: 286.73ms | tok/sec: 1,828,476 | bf16_mfu: 40.59% | eta: 7.6m
step 01442 (47.43%) | loss: 3.463023 | dt: 286.37ms | tok/sec: 1,830,786 | bf16_mfu: 40.64% | eta: 7.6m
step 01443 (47.47%) | loss: 3.468340 | dt: 283.08ms | tok/sec: 1,852,096 | bf16_mfu: 41.11% | eta: 7.6m
step 01444 (47.50%) | loss: 3.466279 | dt: 286.58ms | tok/sec: 1,829,485 | bf16_mfu: 40.61% | eta: 7.6m
step 01445 (47.53%) | loss: 3.474245 | dt: 284.40ms | tok/sec: 1,843,475 | bf16_mfu: 40.92% | eta: 7.6m
step 01446 (47.57%) | loss: 3.478579 | dt: 286.85ms | tok/sec: 1,827,726 | bf16_mfu: 40.57% | eta: 7.6m
step 01447 (47.60%) | loss: 3.473347 | dt: 285.98ms | tok/sec: 1,833,297 | bf16_mfu: 40.69% | eta: 7.6m
step 01448 (47.63%) | loss: 3.474319 | dt: 285.97ms | tok/sec: 1,833,341 | bf16_mfu: 40.70% | eta: 7.6m
step 01449 (47.66%) | loss: 3.476632 | dt: 287.99ms | tok/sec: 1,820,528 | bf16_mfu: 40.41% | eta: 7.5m
step 01450 (47.70%) | loss: 3.474572 | dt: 283.73ms | tok/sec: 1,847,844 | bf16_mfu: 41.02% | eta: 7.5m
step 01451 (47.73%) | loss: 3.470445 | dt: 286.15ms | tok/sec: 1,832,212 | bf16_mfu: 40.67% | eta: 7.5m
step 01452 (47.76%) | loss: 3.476425 | dt: 286.20ms | tok/sec: 1,831,869 | bf16_mfu: 40.66% | eta: 7.5m
step 01453 (47.80%) | loss: 3.486367 | dt: 285.65ms | tok/sec: 1,835,397 | bf16_mfu: 40.74% | eta: 7.5m
step 01454 (47.83%) | loss: 3.487719 | dt: 286.08ms | tok/sec: 1,832,640 | bf16_mfu: 40.68% | eta: 7.5m
step 01455 (47.86%) | loss: 3.489163 | dt: 284.73ms | tok/sec: 1,841,373 | bf16_mfu: 40.87% | eta: 7.5m
step 01456 (47.89%) | loss: 3.486277 | dt: 287.25ms | tok/sec: 1,825,191 | bf16_mfu: 40.51% | eta: 7.5m
step 01457 (47.93%) | loss: 3.480630 | dt: 284.89ms | tok/sec: 1,840,328 | bf16_mfu: 40.85% | eta: 7.5m
step 01458 (47.96%) | loss: 3.459937 | dt: 288.29ms | tok/sec: 1,818,634 | bf16_mfu: 40.37% | eta: 7.5m
step 01459 (47.99%) | loss: 3.451479 | dt: 287.33ms | tok/sec: 1,824,718 | bf16_mfu: 40.50% | eta: 7.5m
step 01460 (48.03%) | loss: 3.449887 | dt: 282.82ms | tok/sec: 1,853,802 | bf16_mfu: 41.15% | eta: 7.5m
step 01461 (48.06%) | loss: 3.445816 | dt: 288.97ms | tok/sec: 1,814,320 | bf16_mfu: 40.27% | eta: 7.5m
step 01462 (48.09%) | loss: 3.452386 | dt: 283.71ms | tok/sec: 1,847,980 | bf16_mfu: 41.02% | eta: 7.5m
step 01463 (48.12%) | loss: 3.464812 | dt: 287.14ms | tok/sec: 1,825,883 | bf16_mfu: 40.53% | eta: 7.5m
step 01464 (48.16%) | loss: 3.462489 | dt: 287.46ms | tok/sec: 1,823,833 | bf16_mfu: 40.48% | eta: 7.5m
step 01465 (48.19%) | loss: 3.457150 | dt: 284.41ms | tok/sec: 1,843,417 | bf16_mfu: 40.92% | eta: 7.5m
step 01466 (48.22%) | loss: 3.459504 | dt: 283.93ms | tok/sec: 1,846,554 | bf16_mfu: 40.99% | eta: 7.5m
step 01467 (48.26%) | loss: 3.461651 | dt: 290.18ms | tok/sec: 1,806,781 | bf16_mfu: 40.11% | eta: 7.5m
step 01468 (48.29%) | loss: 3.449203 | dt: 286.02ms | tok/sec: 1,833,054 | bf16_mfu: 40.69% | eta: 7.5m
step 01469 (48.32%) | loss: 3.437960 | dt: 284.54ms | tok/sec: 1,842,570 | bf16_mfu: 40.90% | eta: 7.5m
step 01470 (48.36%) | loss: 3.449696 | dt: 286.62ms | tok/sec: 1,829,182 | bf16_mfu: 40.60% | eta: 7.4m
step 01471 (48.39%) | loss: 3.453756 | dt: 290.24ms | tok/sec: 1,806,370 | bf16_mfu: 40.10% | eta: 7.4m
step 01472 (48.42%) | loss: 3.448349 | dt: 287.68ms | tok/sec: 1,822,489 | bf16_mfu: 40.45% | eta: 7.4m
step 01473 (48.45%) | loss: 3.452829 | dt: 283.49ms | tok/sec: 1,849,387 | bf16_mfu: 41.05% | eta: 7.4m
step 01474 (48.49%) | loss: 3.447212 | dt: 287.00ms | tok/sec: 1,826,809 | bf16_mfu: 40.55% | eta: 7.4m
step 01475 (48.52%) | loss: 3.444447 | dt: 286.87ms | tok/sec: 1,827,595 | bf16_mfu: 40.57% | eta: 7.4m
step 01476 (48.55%) | loss: 3.440133 | dt: 285.90ms | tok/sec: 1,833,790 | bf16_mfu: 40.71% | eta: 7.4m
step 01477 (48.59%) | loss: 3.441364 | dt: 282.68ms | tok/sec: 1,854,736 | bf16_mfu: 41.17% | eta: 7.4m
step 01478 (48.62%) | loss: 3.447034 | dt: 285.54ms | tok/sec: 1,836,119 | bf16_mfu: 40.76% | eta: 7.4m
step 01479 (48.65%) | loss: 3.440380 | dt: 286.92ms | tok/sec: 1,827,296 | bf16_mfu: 40.56% | eta: 7.4m
step 01480 (48.68%) | loss: 3.442994 | dt: 284.50ms | tok/sec: 1,842,856 | bf16_mfu: 40.91% | eta: 7.4m
step 01481 (48.72%) | loss: 3.445628 | dt: 286.13ms | tok/sec: 1,832,339 | bf16_mfu: 40.67% | eta: 7.4m
step 01482 (48.75%) | loss: 3.440472 | dt: 286.73ms | tok/sec: 1,828,483 | bf16_mfu: 40.59% | eta: 7.4m
step 01483 (48.78%) | loss: 3.434433 | dt: 284.44ms | tok/sec: 1,843,245 | bf16_mfu: 40.92% | eta: 7.4m
step 01484 (48.82%) | loss: 3.436086 | dt: 283.48ms | tok/sec: 1,849,463 | bf16_mfu: 41.05% | eta: 7.4m
step 01485 (48.85%) | loss: 3.438107 | dt: 284.26ms | tok/sec: 1,844,381 | bf16_mfu: 40.94% | eta: 7.4m
step 01486 (48.88%) | loss: 3.441179 | dt: 287.11ms | tok/sec: 1,826,068 | bf16_mfu: 40.53% | eta: 7.4m
step 01487 (48.91%) | loss: 3.443360 | dt: 282.75ms | tok/sec: 1,854,276 | bf16_mfu: 41.16% | eta: 7.4m
step 01488 (48.95%) | loss: 3.446243 | dt: 284.43ms | tok/sec: 1,843,310 | bf16_mfu: 40.92% | eta: 7.4m
step 01489 (48.98%) | loss: 3.456278 | dt: 286.35ms | tok/sec: 1,830,938 | bf16_mfu: 40.64% | eta: 7.4m
step 01490 (49.01%) | loss: 3.457987 | dt: 285.18ms | tok/sec: 1,838,451 | bf16_mfu: 40.81% | eta: 7.4m
step 01491 (49.05%) | loss: 3.461718 | dt: 286.42ms | tok/sec: 1,830,496 | bf16_mfu: 40.63% | eta: 7.4m
step 01492 (49.08%) | loss: 3.459924 | dt: 287.14ms | tok/sec: 1,825,880 | bf16_mfu: 40.53% | eta: 7.3m
step 01493 (49.11%) | loss: 3.456613 | dt: 287.21ms | tok/sec: 1,825,423 | bf16_mfu: 40.52% | eta: 7.3m
step 01494 (49.14%) | loss: 3.450698 | dt: 284.54ms | tok/sec: 1,842,562 | bf16_mfu: 40.90% | eta: 7.3m
step 01495 (49.18%) | loss: 3.443716 | dt: 285.93ms | tok/sec: 1,833,611 | bf16_mfu: 40.70% | eta: 7.3m
step 01496 (49.21%) | loss: 3.441703 | dt: 286.53ms | tok/sec: 1,829,796 | bf16_mfu: 40.62% | eta: 7.3m
step 01497 (49.24%) | loss: 3.447933 | dt: 285.97ms | tok/sec: 1,833,364 | bf16_mfu: 40.70% | eta: 7.3m
step 01498 (49.28%) | loss: 3.448378 | dt: 285.18ms | tok/sec: 1,838,471 | bf16_mfu: 40.81% | eta: 7.3m
step 01499 (49.31%) | loss: 3.444719 | dt: 287.69ms | tok/sec: 1,822,389 | bf16_mfu: 40.45% | eta: 7.3m
step 01500 (49.34%) | loss: 3.444595 | dt: 285.98ms | tok/sec: 1,833,281 | bf16_mfu: 40.69% | eta: 7.3m
step 01501 (49.38%) | loss: 3.440300 | dt: 290.08ms | tok/sec: 1,807,362 | bf16_mfu: 40.12% | eta: 7.3m
step 01502 (49.41%) | loss: 3.436806 | dt: 283.17ms | tok/sec: 1,851,466 | bf16_mfu: 41.10% | eta: 7.3m
step 01503 (49.44%) | loss: 3.429297 | dt: 288.65ms | tok/sec: 1,816,370 | bf16_mfu: 40.32% | eta: 7.3m
step 01504 (49.47%) | loss: 3.419917 | dt: 284.48ms | tok/sec: 1,842,976 | bf16_mfu: 40.91% | eta: 7.3m
step 01505 (49.51%) | loss: 3.427970 | dt: 284.67ms | tok/sec: 1,841,735 | bf16_mfu: 40.88% | eta: 7.3m
step 01506 (49.54%) | loss: 3.445722 | dt: 286.24ms | tok/sec: 1,831,640 | bf16_mfu: 40.66% | eta: 7.3m
step 01507 (49.57%) | loss: 3.454532 | dt: 285.39ms | tok/sec: 1,837,086 | bf16_mfu: 40.78% | eta: 7.3m
step 01508 (49.61%) | loss: 3.454011 | dt: 285.16ms | tok/sec: 1,838,594 | bf16_mfu: 40.81% | eta: 7.3m
step 01509 (49.64%) | loss: 3.459455 | dt: 285.85ms | tok/sec: 1,834,124 | bf16_mfu: 40.71% | eta: 7.3m
step 01510 (49.67%) | loss: 3.455362 | dt: 285.69ms | tok/sec: 1,835,158 | bf16_mfu: 40.74% | eta: 7.3m
step 01511 (49.70%) | loss: 3.458875 | dt: 288.11ms | tok/sec: 1,819,764 | bf16_mfu: 40.39% | eta: 7.3m
step 01512 (49.74%) | loss: 3.461886 | dt: 286.98ms | tok/sec: 1,826,933 | bf16_mfu: 40.55% | eta: 7.3m
step 01513 (49.77%) | loss: 3.461740 | dt: 285.92ms | tok/sec: 1,833,711 | bf16_mfu: 40.70% | eta: 7.2m
step 01514 (49.80%) | loss: 3.463459 | dt: 283.09ms | tok/sec: 1,851,988 | bf16_mfu: 41.11% | eta: 7.2m
step 01515 (49.84%) | loss: 3.463200 | dt: 283.67ms | tok/sec: 1,848,223 | bf16_mfu: 41.03% | eta: 7.2m
step 01516 (49.87%) | loss: 3.457279 | dt: 288.10ms | tok/sec: 1,819,797 | bf16_mfu: 40.39% | eta: 7.2m
step 01517 (49.90%) | loss: 3.465476 | dt: 284.71ms | tok/sec: 1,841,472 | bf16_mfu: 40.88% | eta: 7.2m
step 01518 (49.93%) | loss: 3.460191 | dt: 284.81ms | tok/sec: 1,840,813 | bf16_mfu: 40.86% | eta: 7.2m
step 01519 (49.97%) | loss: 3.472534 | dt: 287.03ms | tok/sec: 1,826,586 | bf16_mfu: 40.55% | eta: 7.2m
Starting epoch 9
step 01520 (50.00%) | loss: 3.467223 | dt: 284.38ms | tok/sec: 1,843,644 | bf16_mfu: 40.92% | eta: 7.2m
Step 01520 | Epoch 8 | Val BPB: 1.153204 | Val Loss: 3.548509
step 01521 (50.03%) | loss: 3.430639 | dt: 271.51ms | tok/sec: 1,931,007 | bf16_mfu: 42.86% | eta: 7.2m
step 01522 (50.07%) | loss: 3.411225 | dt: 275.77ms | tok/sec: 1,901,159 | bf16_mfu: 42.20% | eta: 7.2m
step 01523 (50.10%) | loss: 3.393375 | dt: 278.51ms | tok/sec: 1,882,482 | bf16_mfu: 41.79% | eta: 7.2m
step 01524 (50.13%) | loss: 3.395642 | dt: 289.84ms | tok/sec: 1,808,877 | bf16_mfu: 40.15% | eta: 7.2m
step 01525 (50.16%) | loss: 3.385531 | dt: 295.03ms | tok/sec: 1,777,053 | bf16_mfu: 39.45% | eta: 7.2m
step 01526 (50.20%) | loss: 3.331022 | dt: 279.15ms | tok/sec: 1,878,169 | bf16_mfu: 41.69% | eta: 7.2m
step 01527 (50.23%) | loss: 3.323398 | dt: 284.26ms | tok/sec: 1,844,422 | bf16_mfu: 40.94% | eta: 7.2m
step 01528 (50.26%) | loss: 3.300078 | dt: 288.70ms | tok/sec: 1,816,052 | bf16_mfu: 40.31% | eta: 7.2m
step 01529 (50.30%) | loss: 3.303285 | dt: 285.81ms | tok/sec: 1,834,411 | bf16_mfu: 40.72% | eta: 7.2m
step 01530 (50.33%) | loss: 3.312258 | dt: 281.44ms | tok/sec: 1,862,882 | bf16_mfu: 41.35% | eta: 7.2m
