W0417 09:17:18.705000 329984 torch/distributed/run.py:852] 
W0417 09:17:18.705000 329984 torch/distributed/run.py:852] *****************************************
W0417 09:17:18.705000 329984 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0417 09:17:18.705000 329984 torch/distributed/run.py:852] *****************************************
Using Flash Attention 3 (Hopper GPU detected)
wandb: Tracking run with wandb version 0.25.1
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /mnt/vast/joey/slowrun/wandb/offline-run-20260417_091750-hexa13nk
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=32
  optimizer=muon
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 1 steps
Training for 16 epoch(s) (~3040 steps estimated)
Eval set: 10,000,000 tokens
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826533 | dt: 14829.93ms | tok/sec: 35,353 | bf16_mfu: 0.78%
step 00002 (0.07%) | loss: 10.747878 | dt: 579.53ms | tok/sec: 904,677 | bf16_mfu: 20.08%
step 00003 (0.10%) | loss: 10.606689 | dt: 269.14ms | tok/sec: 1,947,998 | bf16_mfu: 43.24%
step 01453 (47.80%) | loss: 3.484742 | dt: 288.60ms | tok/sec: 1,816,679 | bf16_mfu: 40.33% | eta: 7.5m
step 01454 (47.83%) | loss: 3.486344 | dt: 285.37ms | tok/sec: 1,837,195 | bf16_mfu: 40.78% | eta: 7.5m
step 01455 (47.86%) | loss: 3.487147 | dt: 285.01ms | tok/sec: 1,839,543 | bf16_mfu: 40.83% | eta: 7.5m
step 01456 (47.89%) | loss: 3.484394 | dt: 287.40ms | tok/sec: 1,824,267 | bf16_mfu: 40.49% | eta: 7.5m
step 01457 (47.93%) | loss: 3.479340 | dt: 286.25ms | tok/sec: 1,831,548 | bf16_mfu: 40.66% | eta: 7.5m
step 01458 (47.96%) | loss: 3.458620 | dt: 284.83ms | tok/sec: 1,840,681 | bf16_mfu: 40.86% | eta: 7.5m
step 01459 (47.99%) | loss: 3.450551 | dt: 281.70ms | tok/sec: 1,861,129 | bf16_mfu: 41.31% | eta: 7.5m
step 01460 (48.03%) | loss: 3.449613 | dt: 288.84ms | tok/sec: 1,815,157 | bf16_mfu: 40.29% | eta: 7.5m
step 01461 (48.06%) | loss: 3.445251 | dt: 286.20ms | tok/sec: 1,831,911 | bf16_mfu: 40.66% | eta: 7.5m
step 01462 (48.09%) | loss: 3.451179 | dt: 285.35ms | tok/sec: 1,837,339 | bf16_mfu: 40.78% | eta: 7.5m
step 01463 (48.12%) | loss: 3.463386 | dt: 286.11ms | tok/sec: 1,832,465 | bf16_mfu: 40.68% | eta: 7.5m
step 01464 (48.16%) | loss: 3.461146 | dt: 285.10ms | tok/sec: 1,838,969 | bf16_mfu: 40.82% | eta: 7.5m
step 01465 (48.19%) | loss: 3.455461 | dt: 285.35ms | tok/sec: 1,837,323 | bf16_mfu: 40.78% | eta: 7.5m
step 01466 (48.22%) | loss: 3.458274 | dt: 284.27ms | tok/sec: 1,844,319 | bf16_mfu: 40.94% | eta: 7.5m
step 01467 (48.26%) | loss: 3.460781 | dt: 287.74ms | tok/sec: 1,822,072 | bf16_mfu: 40.45% | eta: 7.5m
step 01468 (48.29%) | loss: 3.448215 | dt: 287.55ms | tok/sec: 1,823,319 | bf16_mfu: 40.47% | eta: 7.5m
step 01469 (48.32%) | loss: 3.437387 | dt: 284.38ms | tok/sec: 1,843,587 | bf16_mfu: 40.92% | eta: 7.5m
step 01470 (48.36%) | loss: 3.449180 | dt: 287.25ms | tok/sec: 1,825,173 | bf16_mfu: 40.51% | eta: 7.5m
step 01471 (48.39%) | loss: 3.453244 | dt: 289.36ms | tok/sec: 1,811,896 | bf16_mfu: 40.22% | eta: 7.4m
step 01472 (48.42%) | loss: 3.447592 | dt: 285.36ms | tok/sec: 1,837,297 | bf16_mfu: 40.78% | eta: 7.4m
step 01473 (48.45%) | loss: 3.451446 | dt: 283.58ms | tok/sec: 1,848,827 | bf16_mfu: 41.04% | eta: 7.4m
step 01474 (48.49%) | loss: 3.445758 | dt: 285.70ms | tok/sec: 1,835,070 | bf16_mfu: 40.73% | eta: 7.4m
step 01475 (48.52%) | loss: 3.442871 | dt: 288.17ms | tok/sec: 1,819,401 | bf16_mfu: 40.39% | eta: 7.4m
step 01476 (48.55%) | loss: 3.438583 | dt: 282.84ms | tok/sec: 1,853,626 | bf16_mfu: 41.15% | eta: 7.4m
step 01477 (48.59%) | loss: 3.439958 | dt: 284.16ms | tok/sec: 1,845,034 | bf16_mfu: 40.96% | eta: 7.4m
step 01478 (48.62%) | loss: 3.445799 | dt: 285.84ms | tok/sec: 1,834,225 | bf16_mfu: 40.72% | eta: 7.4m
step 01479 (48.65%) | loss: 3.438976 | dt: 284.41ms | tok/sec: 1,843,406 | bf16_mfu: 40.92% | eta: 7.4m
step 01480 (48.68%) | loss: 3.441568 | dt: 286.31ms | tok/sec: 1,831,210 | bf16_mfu: 40.65% | eta: 7.4m
step 01481 (48.72%) | loss: 3.443966 | dt: 288.68ms | tok/sec: 1,816,163 | bf16_mfu: 40.31% | eta: 7.4m
step 01482 (48.75%) | loss: 3.438776 | dt: 284.99ms | tok/sec: 1,839,654 | bf16_mfu: 40.84% | eta: 7.4m
step 01483 (48.78%) | loss: 3.433196 | dt: 283.74ms | tok/sec: 1,847,747 | bf16_mfu: 41.02% | eta: 7.4m
step 01484 (48.82%) | loss: 3.435129 | dt: 287.56ms | tok/sec: 1,823,226 | bf16_mfu: 40.47% | eta: 7.4m
step 01485 (48.85%) | loss: 3.436476 | dt: 283.87ms | tok/sec: 1,846,931 | bf16_mfu: 41.00% | eta: 7.4m
step 01486 (48.88%) | loss: 3.439904 | dt: 285.95ms | tok/sec: 1,833,488 | bf16_mfu: 40.70% | eta: 7.4m
step 01487 (48.91%) | loss: 3.442217 | dt: 285.57ms | tok/sec: 1,835,944 | bf16_mfu: 40.75% | eta: 7.4m
step 01488 (48.95%) | loss: 3.445245 | dt: 288.76ms | tok/sec: 1,815,660 | bf16_mfu: 40.30% | eta: 7.4m
step 01489 (48.98%) | loss: 3.455895 | dt: 283.13ms | tok/sec: 1,851,787 | bf16_mfu: 41.10% | eta: 7.4m
step 01490 (49.01%) | loss: 3.457493 | dt: 286.52ms | tok/sec: 1,829,824 | bf16_mfu: 40.62% | eta: 7.4m
step 01491 (49.05%) | loss: 3.461190 | dt: 287.39ms | tok/sec: 1,824,296 | bf16_mfu: 40.49% | eta: 7.4m
step 01492 (49.08%) | loss: 3.459683 | dt: 282.20ms | tok/sec: 1,857,852 | bf16_mfu: 41.24% | eta: 7.3m
step 01493 (49.11%) | loss: 3.456542 | dt: 284.56ms | tok/sec: 1,842,465 | bf16_mfu: 40.90% | eta: 7.3m
step 01494 (49.14%) | loss: 3.450704 | dt: 286.50ms | tok/sec: 1,829,987 | bf16_mfu: 40.62% | eta: 7.3m
step 01495 (49.18%) | loss: 3.443508 | dt: 286.78ms | tok/sec: 1,828,182 | bf16_mfu: 40.58% | eta: 7.3m
step 01496 (49.21%) | loss: 3.441588 | dt: 283.31ms | tok/sec: 1,850,565 | bf16_mfu: 41.08% | eta: 7.3m
step 01497 (49.24%) | loss: 3.447684 | dt: 288.11ms | tok/sec: 1,819,740 | bf16_mfu: 40.39% | eta: 7.3m
step 01498 (49.28%) | loss: 3.447766 | dt: 286.05ms | tok/sec: 1,832,872 | bf16_mfu: 40.69% | eta: 7.3m
step 01499 (49.31%) | loss: 3.443908 | dt: 284.68ms | tok/sec: 1,841,681 | bf16_mfu: 40.88% | eta: 7.3m
step 01500 (49.34%) | loss: 3.443536 | dt: 287.07ms | tok/sec: 1,826,346 | bf16_mfu: 40.54% | eta: 7.3m
step 01501 (49.38%) | loss: 3.439492 | dt: 288.27ms | tok/sec: 1,818,734 | bf16_mfu: 40.37% | eta: 7.3m
step 01502 (49.41%) | loss: 3.436557 | dt: 287.42ms | tok/sec: 1,824,093 | bf16_mfu: 40.49% | eta: 7.3m
step 01503 (49.44%) | loss: 3.428554 | dt: 287.23ms | tok/sec: 1,825,327 | bf16_mfu: 40.52% | eta: 7.3m
step 01504 (49.47%) | loss: 3.419374 | dt: 284.16ms | tok/sec: 1,845,036 | bf16_mfu: 40.96% | eta: 7.3m
step 01505 (49.51%) | loss: 3.427848 | dt: 288.11ms | tok/sec: 1,819,720 | bf16_mfu: 40.39% | eta: 7.3m
step 01506 (49.54%) | loss: 3.445183 | dt: 286.31ms | tok/sec: 1,831,176 | bf16_mfu: 40.65% | eta: 7.3m
step 01507 (49.57%) | loss: 3.453452 | dt: 284.60ms | tok/sec: 1,842,189 | bf16_mfu: 40.89% | eta: 7.3m
step 01508 (49.61%) | loss: 3.453037 | dt: 287.71ms | tok/sec: 1,822,300 | bf16_mfu: 40.45% | eta: 7.3m
step 01509 (49.64%) | loss: 3.458279 | dt: 287.23ms | tok/sec: 1,825,326 | bf16_mfu: 40.52% | eta: 7.3m
step 01510 (49.67%) | loss: 3.454019 | dt: 284.71ms | tok/sec: 1,841,505 | bf16_mfu: 40.88% | eta: 7.3m
step 01511 (49.70%) | loss: 3.456924 | dt: 287.21ms | tok/sec: 1,825,474 | bf16_mfu: 40.52% | eta: 7.3m
step 01512 (49.74%) | loss: 3.459749 | dt: 284.46ms | tok/sec: 1,843,123 | bf16_mfu: 40.91% | eta: 7.3m
step 01513 (49.77%) | loss: 3.460147 | dt: 283.09ms | tok/sec: 1,852,046 | bf16_mfu: 41.11% | eta: 7.2m
step 01514 (49.80%) | loss: 3.461969 | dt: 286.38ms | tok/sec: 1,830,742 | bf16_mfu: 40.64% | eta: 7.2m
step 01515 (49.84%) | loss: 3.462584 | dt: 285.60ms | tok/sec: 1,835,754 | bf16_mfu: 40.75% | eta: 7.2m
step 01516 (49.87%) | loss: 3.456888 | dt: 285.73ms | tok/sec: 1,834,907 | bf16_mfu: 40.73% | eta: 7.2m
step 01517 (49.90%) | loss: 3.465121 | dt: 287.00ms | tok/sec: 1,826,766 | bf16_mfu: 40.55% | eta: 7.2m
step 01518 (49.93%) | loss: 3.460285 | dt: 285.12ms | tok/sec: 1,838,806 | bf16_mfu: 40.82% | eta: 7.2m
step 01519 (49.97%) | loss: 3.472700 | dt: 284.74ms | tok/sec: 1,841,296 | bf16_mfu: 40.87% | eta: 7.2m
Starting epoch 9
step 01520 (50.00%) | loss: 3.466995 | dt: 290.37ms | tok/sec: 1,805,566 | bf16_mfu: 40.08% | eta: 7.2m
Step 01520 | Epoch 8 | Val BPB: 1.152943 | Val Loss: 3.548180
step 01521 (50.03%) | loss: 3.429753 | dt: 266.13ms | tok/sec: 1,970,036 | bf16_mfu: 43.73% | eta: 7.2m
step 01522 (50.07%) | loss: 3.410779 | dt: 272.93ms | tok/sec: 1,920,945 | bf16_mfu: 42.64% | eta: 7.2m
step 01523 (50.10%) | loss: 3.393032 | dt: 276.48ms | tok/sec: 1,896,301 | bf16_mfu: 42.09% | eta: 7.2m
step 01524 (50.13%) | loss: 3.394765 | dt: 293.98ms | tok/sec: 1,783,410 | bf16_mfu: 39.59% | eta: 7.2m
step 01525 (50.16%) | loss: 3.384659 | dt: 294.65ms | tok/sec: 1,779,382 | bf16_mfu: 39.50% | eta: 7.2m
step 01526 (50.20%) | loss: 3.330286 | dt: 282.61ms | tok/sec: 1,855,194 | bf16_mfu: 41.18% | eta: 7.2m
step 01527 (50.23%) | loss: 3.322830 | dt: 283.38ms | tok/sec: 1,850,096 | bf16_mfu: 41.07% | eta: 7.2m
step 01528 (50.26%) | loss: 3.298975 | dt: 286.01ms | tok/sec: 1,833,093 | bf16_mfu: 40.69% | eta: 7.2m
step 01529 (50.30%) | loss: 3.302573 | dt: 286.84ms | tok/sec: 1,827,812 | bf16_mfu: 40.57% | eta: 7.2m
step 01530 (50.33%) | loss: 3.311397 | dt: 279.51ms | tok/sec: 1,875,752 | bf16_mfu: 41.64% | eta: 7.2m
step 01531 (50.36%) | loss: 3.311075 | dt: 288.76ms | tok/sec: 1,815,662 | bf16_mfu: 40.30% | eta: 7.2m
step 01532 (50.39%) | loss: 3.314771 | dt: 288.66ms | tok/sec: 1,816,301 | bf16_mfu: 40.32% | eta: 7.2m
step 01533 (50.43%) | loss: 3.312863 | dt: 283.34ms | tok/sec: 1,850,392 | bf16_mfu: 41.07% | eta: 7.2m
step 01534 (50.46%) | loss: 3.299631 | dt: 283.01ms | tok/sec: 1,852,520 | bf16_mfu: 41.12% | eta: 7.1m
step 01535 (50.49%) | loss: 3.304491 | dt: 289.72ms | tok/sec: 1,809,612 | bf16_mfu: 40.17% | eta: 7.1m
step 01536 (50.53%) | loss: 3.307694 | dt: 285.63ms | tok/sec: 1,835,529 | bf16_mfu: 40.74% | eta: 7.1m
step 01537 (50.56%) | loss: 3.272686 | dt: 281.79ms | tok/sec: 1,860,532 | bf16_mfu: 41.30% | eta: 7.1m
step 01538 (50.59%) | loss: 3.258721 | dt: 284.47ms | tok/sec: 1,843,038 | bf16_mfu: 40.91% | eta: 7.1m
step 01539 (50.62%) | loss: 3.246054 | dt: 287.53ms | tok/sec: 1,823,393 | bf16_mfu: 40.47% | eta: 7.1m
step 01540 (50.66%) | loss: 3.248130 | dt: 284.02ms | tok/sec: 1,845,937 | bf16_mfu: 40.98% | eta: 7.1m
step 01541 (50.69%) | loss: 3.256309 | dt: 287.74ms | tok/sec: 1,822,065 | bf16_mfu: 40.45% | eta: 7.1m
step 01542 (50.72%) | loss: 3.272574 | dt: 287.38ms | tok/sec: 1,824,399 | bf16_mfu: 40.50% | eta: 7.1m
step 01543 (50.76%) | loss: 3.277648 | dt: 284.80ms | tok/sec: 1,840,876 | bf16_mfu: 40.86% | eta: 7.1m
step 01544 (50.79%) | loss: 3.263286 | dt: 283.85ms | tok/sec: 1,847,083 | bf16_mfu: 41.00% | eta: 7.1m
step 01545 (50.82%) | loss: 3.279352 | dt: 284.36ms | tok/sec: 1,843,721 | bf16_mfu: 40.93% | eta: 7.1m
step 01546 (50.86%) | loss: 3.253958 | dt: 286.11ms | tok/sec: 1,832,472 | bf16_mfu: 40.68% | eta: 7.1m
step 01547 (50.89%) | loss: 3.270158 | dt: 283.39ms | tok/sec: 1,850,076 | bf16_mfu: 41.07% | eta: 7.1m
step 01548 (50.92%) | loss: 3.272955 | dt: 285.09ms | tok/sec: 1,839,034 | bf16_mfu: 40.82% | eta: 7.1m
step 01549 (50.95%) | loss: 3.266891 | dt: 289.09ms | tok/sec: 1,813,578 | bf16_mfu: 40.26% | eta: 7.1m
step 01550 (50.99%) | loss: 3.264303 | dt: 282.85ms | tok/sec: 1,853,576 | bf16_mfu: 41.14% | eta: 7.1m
step 01551 (51.02%) | loss: 3.262319 | dt: 286.14ms | tok/sec: 1,832,296 | bf16_mfu: 40.67% | eta: 7.1m
step 01552 (51.05%) | loss: 3.268677 | dt: 287.86ms | tok/sec: 1,821,348 | bf16_mfu: 40.43% | eta: 7.1m
step 01553 (51.09%) | loss: 3.263168 | dt: 285.53ms | tok/sec: 1,836,202 | bf16_mfu: 40.76% | eta: 7.1m
step 01554 (51.12%) | loss: 3.279095 | dt: 284.13ms | tok/sec: 1,845,216 | bf16_mfu: 40.96% | eta: 7.1m
step 01555 (51.15%) | loss: 3.276285 | dt: 285.36ms | tok/sec: 1,837,284 | bf16_mfu: 40.78% | eta: 7.0m
step 01556 (51.18%) | loss: 3.287772 | dt: 286.11ms | tok/sec: 1,832,494 | bf16_mfu: 40.68% | eta: 7.0m
step 01557 (51.22%) | loss: 3.298281 | dt: 285.41ms | tok/sec: 1,836,984 | bf16_mfu: 40.78% | eta: 7.0m
step 01558 (51.25%) | loss: 3.303414 | dt: 286.52ms | tok/sec: 1,829,849 | bf16_mfu: 40.62% | eta: 7.0m
step 01559 (51.28%) | loss: 3.296948 | dt: 287.69ms | tok/sec: 1,822,385 | bf16_mfu: 40.45% | eta: 7.0m
step 01560 (51.32%) | loss: 3.295512 | dt: 289.42ms | tok/sec: 1,811,528 | bf16_mfu: 40.21% | eta: 7.0m
step 01561 (51.35%) | loss: 3.312694 | dt: 283.89ms | tok/sec: 1,846,815 | bf16_mfu: 40.99% | eta: 7.0m
step 01562 (51.38%) | loss: 3.310368 | dt: 287.87ms | tok/sec: 1,821,297 | bf16_mfu: 40.43% | eta: 7.0m
step 01563 (51.41%) | loss: 3.286426 | dt: 286.60ms | tok/sec: 1,829,318 | bf16_mfu: 40.61% | eta: 7.0m
step 01564 (51.45%) | loss: 3.270457 | dt: 285.44ms | tok/sec: 1,836,765 | bf16_mfu: 40.77% | eta: 7.0m
step 01565 (51.48%) | loss: 3.273990 | dt: 283.26ms | tok/sec: 1,850,900 | bf16_mfu: 41.09% | eta: 7.0m
step 01566 (51.51%) | loss: 3.281917 | dt: 287.39ms | tok/sec: 1,824,334 | bf16_mfu: 40.50% | eta: 7.0m
step 01567 (51.55%) | loss: 3.288350 | dt: 287.86ms | tok/sec: 1,821,351 | bf16_mfu: 40.43% | eta: 7.0m
step 01568 (51.58%) | loss: 3.276285 | dt: 285.59ms | tok/sec: 1,835,784 | bf16_mfu: 40.75% | eta: 7.0m
step 01569 (51.61%) | loss: 3.294692 | dt: 287.66ms | tok/sec: 1,822,593 | bf16_mfu: 40.46% | eta: 7.0m
step 01570 (51.64%) | loss: 3.301320 | dt: 287.33ms | tok/sec: 1,824,683 | bf16_mfu: 40.50% | eta: 7.0m
step 01571 (51.68%) | loss: 3.301659 | dt: 285.77ms | tok/sec: 1,834,624 | bf16_mfu: 40.72% | eta: 7.0m
step 01572 (51.71%) | loss: 3.308313 | dt: 286.85ms | tok/sec: 1,827,770 | bf16_mfu: 40.57% | eta: 7.0m
step 01573 (51.74%) | loss: 3.310978 | dt: 287.40ms | tok/sec: 1,824,240 | bf16_mfu: 40.49% | eta: 7.0m
step 01574 (51.78%) | loss: 3.311254 | dt: 287.43ms | tok/sec: 1,824,086 | bf16_mfu: 40.49% | eta: 7.0m
step 01575 (51.81%) | loss: 3.308483 | dt: 283.51ms | tok/sec: 1,849,259 | bf16_mfu: 41.05% | eta: 7.0m
step 01576 (51.84%) | loss: 3.316784 | dt: 284.94ms | tok/sec: 1,840,015 | bf16_mfu: 40.84% | eta: 6.9m
step 01577 (51.88%) | loss: 3.314094 | dt: 287.75ms | tok/sec: 1,822,000 | bf16_mfu: 40.44% | eta: 6.9m
step 01578 (51.91%) | loss: 3.313372 | dt: 285.48ms | tok/sec: 1,836,512 | bf16_mfu: 40.77% | eta: 6.9m
step 01579 (51.94%) | loss: 3.308872 | dt: 285.97ms | tok/sec: 1,833,396 | bf16_mfu: 40.70% | eta: 6.9m
step 01580 (51.97%) | loss: 3.297628 | dt: 288.86ms | tok/sec: 1,815,022 | bf16_mfu: 40.29% | eta: 6.9m
step 01581 (52.01%) | loss: 3.309250 | dt: 285.38ms | tok/sec: 1,837,153 | bf16_mfu: 40.78% | eta: 6.9m
step 01582 (52.04%) | loss: 3.303720 | dt: 284.89ms | tok/sec: 1,840,340 | bf16_mfu: 40.85% | eta: 6.9m
step 01583 (52.07%) | loss: 3.296945 | dt: 287.93ms | tok/sec: 1,820,877 | bf16_mfu: 40.42% | eta: 6.9m
step 01584 (52.11%) | loss: 3.305314 | dt: 285.51ms | tok/sec: 1,836,311 | bf16_mfu: 40.76% | eta: 6.9m
step 01585 (52.14%) | loss: 3.313231 | dt: 284.98ms | tok/sec: 1,839,764 | bf16_mfu: 40.84% | eta: 6.9m
step 01586 (52.17%) | loss: 3.325449 | dt: 284.40ms | tok/sec: 1,843,466 | bf16_mfu: 40.92% | eta: 6.9m
step 01587 (52.20%) | loss: 3.324440 | dt: 289.24ms | tok/sec: 1,812,658 | bf16_mfu: 40.24% | eta: 6.9m
step 01588 (52.24%) | loss: 3.314755 | dt: 285.36ms | tok/sec: 1,837,261 | bf16_mfu: 40.78% | eta: 6.9m
step 01589 (52.27%) | loss: 3.315955 | dt: 284.98ms | tok/sec: 1,839,757 | bf16_mfu: 40.84% | eta: 6.9m
step 01590 (52.30%) | loss: 3.326234 | dt: 286.46ms | tok/sec: 1,830,204 | bf16_mfu: 40.63% | eta: 6.9m
step 01591 (52.34%) | loss: 3.333288 | dt: 287.72ms | tok/sec: 1,822,196 | bf16_mfu: 40.45% | eta: 6.9m
step 01592 (52.37%) | loss: 3.329728 | dt: 287.23ms | tok/sec: 1,825,301 | bf16_mfu: 40.52% | eta: 6.9m
step 01593 (52.40%) | loss: 3.317185 | dt: 285.72ms | tok/sec: 1,834,947 | bf16_mfu: 40.73% | eta: 6.9m
step 01594 (52.43%) | loss: 3.318905 | dt: 286.15ms | tok/sec: 1,832,229 | bf16_mfu: 40.67% | eta: 6.9m
step 01595 (52.47%) | loss: 3.321715 | dt: 286.16ms | tok/sec: 1,832,168 | bf16_mfu: 40.67% | eta: 6.9m
step 01596 (52.50%) | loss: 3.313514 | dt: 284.01ms | tok/sec: 1,846,046 | bf16_mfu: 40.98% | eta: 6.9m
step 01597 (52.53%) | loss: 3.304766 | dt: 286.88ms | tok/sec: 1,827,540 | bf16_mfu: 40.57% | eta: 6.8m
step 01598 (52.57%) | loss: 3.302851 | dt: 287.40ms | tok/sec: 1,824,276 | bf16_mfu: 40.49% | eta: 6.8m
step 01599 (52.60%) | loss: 3.304707 | dt: 283.35ms | tok/sec: 1,850,314 | bf16_mfu: 41.07% | eta: 6.8m
step 01600 (52.63%) | loss: 3.300377 | dt: 285.02ms | tok/sec: 1,839,461 | bf16_mfu: 40.83% | eta: 6.8m
step 01601 (52.66%) | loss: 3.305447 | dt: 288.89ms | tok/sec: 1,814,808 | bf16_mfu: 40.28% | eta: 6.8m
step 01602 (52.70%) | loss: 3.308588 | dt: 284.57ms | tok/sec: 1,842,386 | bf16_mfu: 40.90% | eta: 6.8m
step 01603 (52.73%) | loss: 3.322202 | dt: 286.03ms | tok/sec: 1,832,971 | bf16_mfu: 40.69% | eta: 6.8m
step 01604 (52.76%) | loss: 3.317328 | dt: 285.11ms | tok/sec: 1,838,911 | bf16_mfu: 40.82% | eta: 6.8m
step 01605 (52.80%) | loss: 3.319230 | dt: 288.63ms | tok/sec: 1,816,479 | bf16_mfu: 40.32% | eta: 6.8m
step 01606 (52.83%) | loss: 3.312428 | dt: 284.85ms | tok/sec: 1,840,581 | bf16_mfu: 40.86% | eta: 6.8m
step 01607 (52.86%) | loss: 3.322701 | dt: 287.46ms | tok/sec: 1,823,869 | bf16_mfu: 40.49% | eta: 6.8m
step 01608 (52.89%) | loss: 3.327945 | dt: 285.75ms | tok/sec: 1,834,796 | bf16_mfu: 40.73% | eta: 6.8m
step 01609 (52.93%) | loss: 3.333581 | dt: 287.98ms | tok/sec: 1,820,583 | bf16_mfu: 40.41% | eta: 6.8m
step 01610 (52.96%) | loss: 3.339449 | dt: 286.52ms | tok/sec: 1,829,841 | bf16_mfu: 40.62% | eta: 6.8m
step 01611 (52.99%) | loss: 3.349868 | dt: 286.41ms | tok/sec: 1,830,543 | bf16_mfu: 40.63% | eta: 6.8m
step 01612 (53.03%) | loss: 3.353820 | dt: 287.65ms | tok/sec: 1,822,660 | bf16_mfu: 40.46% | eta: 6.8m
step 01613 (53.06%) | loss: 3.351687 | dt: 285.87ms | tok/sec: 1,834,004 | bf16_mfu: 40.71% | eta: 6.8m
step 01614 (53.09%) | loss: 3.348535 | dt: 286.57ms | tok/sec: 1,829,505 | bf16_mfu: 40.61% | eta: 6.8m
step 01615 (53.12%) | loss: 3.360410 | dt: 286.50ms | tok/sec: 1,829,966 | bf16_mfu: 40.62% | eta: 6.8m
step 01616 (53.16%) | loss: 3.364818 | dt: 286.13ms | tok/sec: 1,832,313 | bf16_mfu: 40.67% | eta: 6.8m
step 01617 (53.19%) | loss: 3.363961 | dt: 286.54ms | tok/sec: 1,829,724 | bf16_mfu: 40.62% | eta: 6.8m
step 01618 (53.22%) | loss: 3.362354 | dt: 286.22ms | tok/sec: 1,831,762 | bf16_mfu: 40.66% | eta: 6.8m
step 01619 (53.26%) | loss: 3.366539 | dt: 283.48ms | tok/sec: 1,849,444 | bf16_mfu: 41.05% | eta: 6.7m
step 01620 (53.29%) | loss: 3.364970 | dt: 288.00ms | tok/sec: 1,820,428 | bf16_mfu: 40.41% | eta: 6.7m
step 01621 (53.32%) | loss: 3.361600 | dt: 290.42ms | tok/sec: 1,805,264 | bf16_mfu: 40.07% | eta: 6.7m
step 01622 (53.36%) | loss: 3.355290 | dt: 282.50ms | tok/sec: 1,855,874 | bf16_mfu: 41.20% | eta: 6.7m
step 01623 (53.39%) | loss: 3.345880 | dt: 285.34ms | tok/sec: 1,837,406 | bf16_mfu: 40.79% | eta: 6.7m
step 01624 (53.42%) | loss: 3.335327 | dt: 287.71ms | tok/sec: 1,822,255 | bf16_mfu: 40.45% | eta: 6.7m
step 01625 (53.45%) | loss: 3.334377 | dt: 285.81ms | tok/sec: 1,834,398 | bf16_mfu: 40.72% | eta: 6.7m
step 01626 (53.49%) | loss: 3.338809 | dt: 284.17ms | tok/sec: 1,844,996 | bf16_mfu: 40.95% | eta: 6.7m
step 01627 (53.52%) | loss: 3.331450 | dt: 286.68ms | tok/sec: 1,828,803 | bf16_mfu: 40.59% | eta: 6.7m
step 01628 (53.55%) | loss: 3.325836 | dt: 285.88ms | tok/sec: 1,833,940 | bf16_mfu: 40.71% | eta: 6.7m
step 01629 (53.59%) | loss: 3.333808 | dt: 285.12ms | tok/sec: 1,838,834 | bf16_mfu: 40.82% | eta: 6.7m
step 01630 (53.62%) | loss: 3.339412 | dt: 285.39ms | tok/sec: 1,837,072 | bf16_mfu: 40.78% | eta: 6.7m
step 01631 (53.65%) | loss: 3.341482 | dt: 288.18ms | tok/sec: 1,819,299 | bf16_mfu: 40.38% | eta: 6.7m
step 01632 (53.68%) | loss: 3.343865 | dt: 286.26ms | tok/sec: 1,831,495 | bf16_mfu: 40.65% | eta: 6.7m
step 01633 (53.72%) | loss: 3.337938 | dt: 282.94ms | tok/sec: 1,852,973 | bf16_mfu: 41.13% | eta: 6.7m
step 01634 (53.75%) | loss: 3.345816 | dt: 285.35ms | tok/sec: 1,837,325 | bf16_mfu: 40.78% | eta: 6.7m
step 01635 (53.78%) | loss: 3.338090 | dt: 287.29ms | tok/sec: 1,824,939 | bf16_mfu: 40.51% | eta: 6.7m
step 01636 (53.82%) | loss: 3.340715 | dt: 286.71ms | tok/sec: 1,828,615 | bf16_mfu: 40.59% | eta: 6.7m
step 01637 (53.85%) | loss: 3.345024 | dt: 287.53ms | tok/sec: 1,823,444 | bf16_mfu: 40.48% | eta: 6.7m
step 01638 (53.88%) | loss: 3.343075 | dt: 284.97ms | tok/sec: 1,839,795 | bf16_mfu: 40.84% | eta: 6.7m
step 01639 (53.91%) | loss: 3.353539 | dt: 288.39ms | tok/sec: 1,818,010 | bf16_mfu: 40.36% | eta: 6.7m
step 01640 (53.95%) | loss: 3.348762 | dt: 288.44ms | tok/sec: 1,817,691 | bf16_mfu: 40.35% | eta: 6.6m
